file_name,file_path,height,width,image_id,caption
COCO_train2014_000000000009.jpg,./coco-2014/train/data/COCO_train2014_000000000009.jpg,480,640,9,closeup of bins of food that include broccoli and bread
COCO_train2014_000000000009.jpg,./coco-2014/train/data/COCO_train2014_000000000009.jpg,480,640,9,a meal is presented in brightly colored plastic trays
COCO_train2014_000000000009.jpg,./coco-2014/train/data/COCO_train2014_000000000009.jpg,480,640,9,there are containers filled with different kinds of foods
COCO_train2014_000000000009.jpg,./coco-2014/train/data/COCO_train2014_000000000009.jpg,480,640,9,colorful dishes holding meat vegetables fruit and bread
COCO_train2014_000000000009.jpg,./coco-2014/train/data/COCO_train2014_000000000009.jpg,480,640,9,a bunch of trays that have different food
COCO_train2014_000000000025.jpg,./coco-2014/train/data/COCO_train2014_000000000025.jpg,426,640,25,a giraffe standing up nearby a tree 
COCO_train2014_000000000025.jpg,./coco-2014/train/data/COCO_train2014_000000000025.jpg,426,640,25,a giraffe standing next to a forest filled with trees
COCO_train2014_000000000025.jpg,./coco-2014/train/data/COCO_train2014_000000000025.jpg,426,640,25,two giraffes standing in a tree filled area
COCO_train2014_000000000025.jpg,./coco-2014/train/data/COCO_train2014_000000000025.jpg,426,640,25,a giraffe mother with its baby in the forest
COCO_train2014_000000000025.jpg,./coco-2014/train/data/COCO_train2014_000000000025.jpg,426,640,25,a giraffe eating food from the top of the tree
COCO_train2014_000000000030.jpg,./coco-2014/train/data/COCO_train2014_000000000030.jpg,428,640,30,a white vase with many flowers on a stage
COCO_train2014_000000000030.jpg,./coco-2014/train/data/COCO_train2014_000000000030.jpg,428,640,30,a white vase filled with different colored flowers
COCO_train2014_000000000030.jpg,./coco-2014/train/data/COCO_train2014_000000000030.jpg,428,640,30,a vase with red and white flowers outside on a sunny day
COCO_train2014_000000000030.jpg,./coco-2014/train/data/COCO_train2014_000000000030.jpg,428,640,30,white vase with different colored flowers sitting inside of it 
COCO_train2014_000000000030.jpg,./coco-2014/train/data/COCO_train2014_000000000030.jpg,428,640,30,a flower vase is sitting on a porch stand
COCO_train2014_000000000034.jpg,./coco-2014/train/data/COCO_train2014_000000000034.jpg,425,640,34,a zebra grazing on lush green grass in a field
COCO_train2014_000000000034.jpg,./coco-2014/train/data/COCO_train2014_000000000034.jpg,425,640,34,a zebra grazing on grass in a green open field
COCO_train2014_000000000034.jpg,./coco-2014/train/data/COCO_train2014_000000000034.jpg,425,640,34,a lone zebra grazing in some green grass
COCO_train2014_000000000034.jpg,./coco-2014/train/data/COCO_train2014_000000000034.jpg,425,640,34,the zebra is eating grass in the sun
COCO_train2014_000000000034.jpg,./coco-2014/train/data/COCO_train2014_000000000034.jpg,425,640,34,zebra reaching its head down to ground where grass is 
COCO_train2014_000000000036.jpg,./coco-2014/train/data/COCO_train2014_000000000036.jpg,640,481,36,woman in swim suit holding parasol on sunny day
COCO_train2014_000000000036.jpg,./coco-2014/train/data/COCO_train2014_000000000036.jpg,640,481,36,a girl in a bathing suit with a pink umbrella
COCO_train2014_000000000036.jpg,./coco-2014/train/data/COCO_train2014_000000000036.jpg,640,481,36,a woman with an umbrella near the sea
COCO_train2014_000000000036.jpg,./coco-2014/train/data/COCO_train2014_000000000036.jpg,640,481,36,a woman in a floral swimsuit holds a pink umbrella
COCO_train2014_000000000036.jpg,./coco-2014/train/data/COCO_train2014_000000000036.jpg,640,481,36,a woman posing for the camera holding a pink open umbrella and wearing a bright floral ruched bathing suit by a life guard stand with lake green trees and a blue sky with a few clouds behind
COCO_train2014_000000000049.jpg,./coco-2014/train/data/COCO_train2014_000000000049.jpg,500,381,49,a pair of horses performing tricks in a field 
COCO_train2014_000000000049.jpg,./coco-2014/train/data/COCO_train2014_000000000049.jpg,500,381,49,two men are on horses that are reared back
COCO_train2014_000000000049.jpg,./coco-2014/train/data/COCO_train2014_000000000049.jpg,500,381,49,two horses and their riders on some grass
COCO_train2014_000000000049.jpg,./coco-2014/train/data/COCO_train2014_000000000049.jpg,500,381,49,a couple of men riding horses on top of a green field
COCO_train2014_000000000049.jpg,./coco-2014/train/data/COCO_train2014_000000000049.jpg,500,381,49,two costumed horse riders make their horses stand on their hind legs
COCO_train2014_000000000061.jpg,./coco-2014/train/data/COCO_train2014_000000000061.jpg,488,640,61,some people in the woods riding two elephants
COCO_train2014_000000000061.jpg,./coco-2014/train/data/COCO_train2014_000000000061.jpg,488,640,61,some people who are riding on top of elephants
COCO_train2014_000000000061.jpg,./coco-2014/train/data/COCO_train2014_000000000061.jpg,488,640,61,there are people riding elephants in the middle of a forest
COCO_train2014_000000000061.jpg,./coco-2014/train/data/COCO_train2014_000000000061.jpg,488,640,61,several elephants in the jungle carrying people on their backs
COCO_train2014_000000000061.jpg,./coco-2014/train/data/COCO_train2014_000000000061.jpg,488,640,61,they are brave for riding in the jungle on those elephants
COCO_train2014_000000000064.jpg,./coco-2014/train/data/COCO_train2014_000000000064.jpg,640,480,64,a clock is seen in front of a tall tree
COCO_train2014_000000000064.jpg,./coco-2014/train/data/COCO_train2014_000000000064.jpg,640,480,64,a pole with a clock that reads 610 by a white car 
COCO_train2014_000000000064.jpg,./coco-2014/train/data/COCO_train2014_000000000064.jpg,640,480,64,a black and silver clock tower at an intersection near a tree
COCO_train2014_000000000064.jpg,./coco-2014/train/data/COCO_train2014_000000000064.jpg,640,480,64,a very pretty clock on the side of a road
COCO_train2014_000000000064.jpg,./coco-2014/train/data/COCO_train2014_000000000064.jpg,640,480,64,a clock sits on top of a black pole near a tree on a sidewalk near a crosswalk
COCO_train2014_000000000071.jpg,./coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,a train coming to a stop on the tracks out side
COCO_train2014_000000000071.jpg,./coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,a train coming down the tracks in the city
COCO_train2014_000000000071.jpg,./coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,a passenger train glides around a curve on the outer track
COCO_train2014_000000000071.jpg,./coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,the very long train is travelling down the tracks
COCO_train2014_000000000071.jpg,./coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,a train engine carrying many carts down a track
COCO_train2014_000000000072.jpg,./coco-2014/train/data/COCO_train2014_000000000072.jpg,640,427,72,the two giraffes appear to be hugging each other
COCO_train2014_000000000072.jpg,./coco-2014/train/data/COCO_train2014_000000000072.jpg,640,427,72,two giraffes hang out near trees and nuzzle up to each other
COCO_train2014_000000000072.jpg,./coco-2014/train/data/COCO_train2014_000000000072.jpg,640,427,72,two zebras seem to be embracing in the wild 
COCO_train2014_000000000072.jpg,./coco-2014/train/data/COCO_train2014_000000000072.jpg,640,427,72,a couple of giraffe standing next to some trees
COCO_train2014_000000000072.jpg,./coco-2014/train/data/COCO_train2014_000000000072.jpg,640,427,72,a couple of giraffe snuggling each other in a forest
COCO_train2014_000000000077.jpg,./coco-2014/train/data/COCO_train2014_000000000077.jpg,375,500,77,a time lapse image of a guy on a skate board
COCO_train2014_000000000077.jpg,./coco-2014/train/data/COCO_train2014_000000000077.jpg,375,500,77,group of boys performing skateboard trick on ramp with graffiti on it
COCO_train2014_000000000077.jpg,./coco-2014/train/data/COCO_train2014_000000000077.jpg,375,500,77,a group of teenagers jumping a ramp on their skateboards
COCO_train2014_000000000077.jpg,./coco-2014/train/data/COCO_train2014_000000000077.jpg,375,500,77,a young man riding a skateboard into the air
COCO_train2014_000000000077.jpg,./coco-2014/train/data/COCO_train2014_000000000077.jpg,375,500,77,some male skateboarders are doing some tricks and grafitti
COCO_train2014_000000000078.jpg,./coco-2014/train/data/COCO_train2014_000000000078.jpg,612,612,78,a lighted owl candle sits next to a clock
COCO_train2014_000000000078.jpg,./coco-2014/train/data/COCO_train2014_000000000078.jpg,612,612,78,white clock sitting next to a statue of an owl 
COCO_train2014_000000000078.jpg,./coco-2014/train/data/COCO_train2014_000000000078.jpg,612,612,78,a close up of a clock near an owl candle holder 
COCO_train2014_000000000078.jpg,./coco-2014/train/data/COCO_train2014_000000000078.jpg,612,612,78,an antique looking clock beside an owl with a candle in it
COCO_train2014_000000000078.jpg,./coco-2014/train/data/COCO_train2014_000000000078.jpg,612,612,78,an owl candle and a clock sitting in front of a wall
COCO_train2014_000000000081.jpg,./coco-2014/train/data/COCO_train2014_000000000081.jpg,425,640,81,a big plane with airfrance on the side of it
COCO_train2014_000000000081.jpg,./coco-2014/train/data/COCO_train2014_000000000081.jpg,425,640,81,an airfrance jet airplane flying in the sky 
COCO_train2014_000000000081.jpg,./coco-2014/train/data/COCO_train2014_000000000081.jpg,425,640,81,large two decked four engined airliner in flight
COCO_train2014_000000000081.jpg,./coco-2014/train/data/COCO_train2014_000000000081.jpg,425,640,81,a big airplane flying in the big blue sky
COCO_train2014_000000000081.jpg,./coco-2014/train/data/COCO_train2014_000000000081.jpg,425,640,81,an air france air plane in mid flight
COCO_train2014_000000000086.jpg,./coco-2014/train/data/COCO_train2014_000000000086.jpg,640,512,86,a young person is on a very ornate old bicycle
COCO_train2014_000000000086.jpg,./coco-2014/train/data/COCO_train2014_000000000086.jpg,640,512,86,a man on a an old fashioned bicycle in the woods 
COCO_train2014_000000000086.jpg,./coco-2014/train/data/COCO_train2014_000000000086.jpg,640,512,86,a person looks down at something while sitting on a bike 
COCO_train2014_000000000086.jpg,./coco-2014/train/data/COCO_train2014_000000000086.jpg,640,512,86,a man sitting on a motorcycle in the woods
COCO_train2014_000000000086.jpg,./coco-2014/train/data/COCO_train2014_000000000086.jpg,640,512,86,a man riding a motor bike across a forest
COCO_train2014_000000000089.jpg,./coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,an oven with a stove on top of it in a kitchen
COCO_train2014_000000000089.jpg,./coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,a stove with a lighted hood in the kitchen
COCO_train2014_000000000089.jpg,./coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,a small light is on above the polished stove top
COCO_train2014_000000000089.jpg,./coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,smooth top stove with exhaust fan that has light turned on
COCO_train2014_000000000089.jpg,./coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,a stove top is cleaned with a set of knives on the wall
COCO_train2014_000000000092.jpg,./coco-2014/train/data/COCO_train2014_000000000092.jpg,427,640,92,a piece of chocolate cake on top of a white plate
COCO_train2014_000000000092.jpg,./coco-2014/train/data/COCO_train2014_000000000092.jpg,427,640,92,a piece of chocolate dessert on a plate with a napkin and a fork
COCO_train2014_000000000092.jpg,./coco-2014/train/data/COCO_train2014_000000000092.jpg,427,640,92,a chocolate desert on a plate with a fork 
COCO_train2014_000000000092.jpg,./coco-2014/train/data/COCO_train2014_000000000092.jpg,427,640,92,a chocolate cake and a fork ready to be eat
COCO_train2014_000000000092.jpg,./coco-2014/train/data/COCO_train2014_000000000092.jpg,427,640,92,a white plate with a brownie and white frosting
COCO_train2014_000000000094.jpg,./coco-2014/train/data/COCO_train2014_000000000094.jpg,427,640,94,this is a view of a quaint city street
COCO_train2014_000000000094.jpg,./coco-2014/train/data/COCO_train2014_000000000094.jpg,427,640,94,a street sign and a car on the road
COCO_train2014_000000000094.jpg,./coco-2014/train/data/COCO_train2014_000000000094.jpg,427,640,94,there is a car driving down a street with buildings on each side
COCO_train2014_000000000094.jpg,./coco-2014/train/data/COCO_train2014_000000000094.jpg,427,640,94,there is a street lined with packed buildings
COCO_train2014_000000000094.jpg,./coco-2014/train/data/COCO_train2014_000000000094.jpg,427,640,94,a city street with a sign that reads peace way hotel
COCO_train2014_000000000109.jpg,./coco-2014/train/data/COCO_train2014_000000000109.jpg,416,640,109,some grass and a person in a blue shirt walking a dog and water
COCO_train2014_000000000109.jpg,./coco-2014/train/data/COCO_train2014_000000000109.jpg,416,640,109,a wide walkway allows for walks along the river
COCO_train2014_000000000109.jpg,./coco-2014/train/data/COCO_train2014_000000000109.jpg,416,640,109,sky view of a walkway along the shore of a river
COCO_train2014_000000000109.jpg,./coco-2014/train/data/COCO_train2014_000000000109.jpg,416,640,109,a skate park next to a body of water and green park
COCO_train2014_000000000109.jpg,./coco-2014/train/data/COCO_train2014_000000000109.jpg,416,640,109,a waterfront walkway and garden area next to a river
COCO_train2014_000000000110.jpg,./coco-2014/train/data/COCO_train2014_000000000110.jpg,480,640,110,a woman and child sitting at a table with a pizza in front of them
COCO_train2014_000000000110.jpg,./coco-2014/train/data/COCO_train2014_000000000110.jpg,480,640,110,a lady and a child are sittingthe lady is cutting pizza pieces
COCO_train2014_000000000110.jpg,./coco-2014/train/data/COCO_train2014_000000000110.jpg,480,640,110,a woman cutting a pizza with a fork and knife
COCO_train2014_000000000110.jpg,./coco-2014/train/data/COCO_train2014_000000000110.jpg,480,640,110,a woman cutting a pizza with a fork and knife 
COCO_train2014_000000000110.jpg,./coco-2014/train/data/COCO_train2014_000000000110.jpg,480,640,110,woman cutting pizza with fork and knife sitting next to young girl
COCO_train2014_000000000113.jpg,./coco-2014/train/data/COCO_train2014_000000000113.jpg,640,416,113,a woman cutting into a cake with a man standing behind her
COCO_train2014_000000000113.jpg,./coco-2014/train/data/COCO_train2014_000000000113.jpg,640,416,113,two people standing near a table with a cake 
COCO_train2014_000000000113.jpg,./coco-2014/train/data/COCO_train2014_000000000113.jpg,640,416,113,a man and woman cut into a big cake 
COCO_train2014_000000000113.jpg,./coco-2014/train/data/COCO_train2014_000000000113.jpg,640,416,113,a man and woman standing in front of a cake
COCO_train2014_000000000113.jpg,./coco-2014/train/data/COCO_train2014_000000000113.jpg,640,416,113,a women who is cutting into a cake
COCO_train2014_000000000127.jpg,./coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,a close up of a slice of cake on a plate
COCO_train2014_000000000127.jpg,./coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,a slice of cake and mug sitting on a wooden table outside
COCO_train2014_000000000127.jpg,./coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,a dessert and a cup of coffee sit next to a book and a purse
COCO_train2014_000000000127.jpg,./coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,slice of cake next to large filled cup on wooden table
COCO_train2014_000000000127.jpg,./coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,a piece of cake and coffee are on an outdoor table
COCO_train2014_000000000138.jpg,./coco-2014/train/data/COCO_train2014_000000000138.jpg,573,640,138,picture of a kitchen this has smaller photos of item within that kitchen 
COCO_train2014_000000000138.jpg,./coco-2014/train/data/COCO_train2014_000000000138.jpg,573,640,138,the kitchen has odd looking colors in it
COCO_train2014_000000000138.jpg,./coco-2014/train/data/COCO_train2014_000000000138.jpg,573,640,138,collage of pictures from a clean rustic kitchen 
COCO_train2014_000000000138.jpg,./coco-2014/train/data/COCO_train2014_000000000138.jpg,573,640,138,a series of photographs of a tiny model kitchen
COCO_train2014_000000000138.jpg,./coco-2014/train/data/COCO_train2014_000000000138.jpg,573,640,138,three dimensional rendering of a kitchen area with various appliances 
COCO_train2014_000000000142.jpg,./coco-2014/train/data/COCO_train2014_000000000142.jpg,640,480,142,plate with a piece of bread dark chocolate spread bananas and a carton of silk
COCO_train2014_000000000142.jpg,./coco-2014/train/data/COCO_train2014_000000000142.jpg,640,480,142,there is a plate of banana and chocolate on bread
COCO_train2014_000000000142.jpg,./coco-2014/train/data/COCO_train2014_000000000142.jpg,640,480,142,a close up of a plate of a jelly and banana sandwich
COCO_train2014_000000000142.jpg,./coco-2014/train/data/COCO_train2014_000000000142.jpg,640,480,142,bread with banana milk and nutella on a table
COCO_train2014_000000000142.jpg,./coco-2014/train/data/COCO_train2014_000000000142.jpg,640,480,142,a sliced banana topped dessert sits on a plate
COCO_train2014_000000000144.jpg,./coco-2014/train/data/COCO_train2014_000000000144.jpg,480,640,144,a number of giraffes near one another 
COCO_train2014_000000000144.jpg,./coco-2014/train/data/COCO_train2014_000000000144.jpg,480,640,144,two giraffes eating together out of a trough in a fenced area
COCO_train2014_000000000144.jpg,./coco-2014/train/data/COCO_train2014_000000000144.jpg,480,640,144,a couple of giraffes eat some food out of a trey 
COCO_train2014_000000000144.jpg,./coco-2014/train/data/COCO_train2014_000000000144.jpg,480,640,144,three giraffes standing in the dirt in a fenced in area
COCO_train2014_000000000144.jpg,./coco-2014/train/data/COCO_train2014_000000000144.jpg,480,640,144,three giraffes stuck behind the confines of a zoo fence 
COCO_train2014_000000000149.jpg,./coco-2014/train/data/COCO_train2014_000000000149.jpg,428,640,149,a bunch of people are at a grass field 
COCO_train2014_000000000149.jpg,./coco-2014/train/data/COCO_train2014_000000000149.jpg,428,640,149,people are flying kites on a high school field
COCO_train2014_000000000149.jpg,./coco-2014/train/data/COCO_train2014_000000000149.jpg,428,640,149,people gathered outside in a big field on a cloudy day
COCO_train2014_000000000149.jpg,./coco-2014/train/data/COCO_train2014_000000000149.jpg,428,640,149,people flying kites in a field on a cloudy day
COCO_train2014_000000000149.jpg,./coco-2014/train/data/COCO_train2014_000000000149.jpg,428,640,149,a host of kites being flown on a field by people
COCO_train2014_000000000151.jpg,./coco-2014/train/data/COCO_train2014_000000000151.jpg,640,480,151,a man leans out of a vehicle near a short stop sign in a forest
COCO_train2014_000000000151.jpg,./coco-2014/train/data/COCO_train2014_000000000151.jpg,640,480,151,a stop sign sitting near some tall trees
COCO_train2014_000000000151.jpg,./coco-2014/train/data/COCO_train2014_000000000151.jpg,640,480,151,a stop sign sits in the middle of the forest 
COCO_train2014_000000000151.jpg,./coco-2014/train/data/COCO_train2014_000000000151.jpg,640,480,151,a stop sign directs pedestrians as a train travels by
COCO_train2014_000000000151.jpg,./coco-2014/train/data/COCO_train2014_000000000151.jpg,640,480,151,a stop sign is shown close to the ground
COCO_train2014_000000000154.jpg,./coco-2014/train/data/COCO_train2014_000000000154.jpg,640,427,154,three zebras grazing in green grass field area
COCO_train2014_000000000154.jpg,./coco-2014/train/data/COCO_train2014_000000000154.jpg,640,427,154,three zebras standing on a grassy dirt field
COCO_train2014_000000000154.jpg,./coco-2014/train/data/COCO_train2014_000000000154.jpg,640,427,154,three zebra are walking through the grass of a field
COCO_train2014_000000000154.jpg,./coco-2014/train/data/COCO_train2014_000000000154.jpg,640,427,154,three zebras are standing in an open field
COCO_train2014_000000000154.jpg,./coco-2014/train/data/COCO_train2014_000000000154.jpg,640,427,154,three zeebras standing in a grassy field walking
COCO_train2014_000000000165.jpg,./coco-2014/train/data/COCO_train2014_000000000165.jpg,536,640,165,a female in military uniform cutting a businessmans neck tie
COCO_train2014_000000000165.jpg,./coco-2014/train/data/COCO_train2014_000000000165.jpg,536,640,165,a man in a suit and a woman in military clothes
COCO_train2014_000000000165.jpg,./coco-2014/train/data/COCO_train2014_000000000165.jpg,536,640,165,a woman soldier holding up a pair of giant scissors to someones tie
COCO_train2014_000000000165.jpg,./coco-2014/train/data/COCO_train2014_000000000165.jpg,536,640,165,a funny picture of a woman holding a large pair of scissors attempting to cut a mans tie
COCO_train2014_000000000165.jpg,./coco-2014/train/data/COCO_train2014_000000000165.jpg,536,640,165,a woman in a soldiers uniform pretends to cut the tie of a man using an enormous pair of scissors
COCO_train2014_000000000194.jpg,./coco-2014/train/data/COCO_train2014_000000000194.jpg,480,640,194,an exotic pizza sits on a plate with cheese and bits of meat on top
COCO_train2014_000000000194.jpg,./coco-2014/train/data/COCO_train2014_000000000194.jpg,480,640,194,a small pizza that is on a white plate
COCO_train2014_000000000194.jpg,./coco-2014/train/data/COCO_train2014_000000000194.jpg,480,640,194,a small personal sized pizza is shown on display
COCO_train2014_000000000194.jpg,./coco-2014/train/data/COCO_train2014_000000000194.jpg,480,640,194,the pizza is loaded with lots of toppings
COCO_train2014_000000000194.jpg,./coco-2014/train/data/COCO_train2014_000000000194.jpg,480,640,194,small pizza sitting on a white plate with different toppings on it 
COCO_train2014_000000000201.jpg,./coco-2014/train/data/COCO_train2014_000000000201.jpg,428,640,201,there are skateboards leaning on a metal bar
COCO_train2014_000000000201.jpg,./coco-2014/train/data/COCO_train2014_000000000201.jpg,428,640,201,a row of snow boards sticking out of the snow
COCO_train2014_000000000201.jpg,./coco-2014/train/data/COCO_train2014_000000000201.jpg,428,640,201,snowboards sticking in the snow by a rack 
COCO_train2014_000000000201.jpg,./coco-2014/train/data/COCO_train2014_000000000201.jpg,428,640,201,six snowboards are propped in the snow on a rail
COCO_train2014_000000000201.jpg,./coco-2014/train/data/COCO_train2014_000000000201.jpg,428,640,201,five skateboards on a rack in a snow covered mountain 
COCO_train2014_000000000247.jpg,./coco-2014/train/data/COCO_train2014_000000000247.jpg,424,640,247,a plane sits on a runway waiting for lift off
COCO_train2014_000000000247.jpg,./coco-2014/train/data/COCO_train2014_000000000247.jpg,424,640,247,a small engine plane sitting on an air field being displayed
COCO_train2014_000000000247.jpg,./coco-2014/train/data/COCO_train2014_000000000247.jpg,424,640,247,a red white and blue helicopter has a tag on one blade
COCO_train2014_000000000247.jpg,./coco-2014/train/data/COCO_train2014_000000000247.jpg,424,640,247,a small plane with a certificate on the propellers
COCO_train2014_000000000247.jpg,./coco-2014/train/data/COCO_train2014_000000000247.jpg,424,640,247,a small airplane that is on a runway
COCO_train2014_000000000250.jpg,./coco-2014/train/data/COCO_train2014_000000000250.jpg,480,640,250,a greenwich street and vesey street sign are hanging on a pole
COCO_train2014_000000000250.jpg,./coco-2014/train/data/COCO_train2014_000000000250.jpg,480,640,250,a street sign on a pole on a street
COCO_train2014_000000000250.jpg,./coco-2014/train/data/COCO_train2014_000000000250.jpg,480,640,250,two green and white street signs with building in background
COCO_train2014_000000000250.jpg,./coco-2014/train/data/COCO_train2014_000000000250.jpg,480,640,250,a city street has an intersection sign on a pole
COCO_train2014_000000000250.jpg,./coco-2014/train/data/COCO_train2014_000000000250.jpg,480,640,250,street signs near tall buildings on the corner of greenwich st and vesey st
COCO_train2014_000000000260.jpg,./coco-2014/train/data/COCO_train2014_000000000260.jpg,333,500,260,a woman next to a cart of luggage at a bus stop
COCO_train2014_000000000260.jpg,./coco-2014/train/data/COCO_train2014_000000000260.jpg,333,500,260,a woman is waiting with a cart full of luggage
COCO_train2014_000000000260.jpg,./coco-2014/train/data/COCO_train2014_000000000260.jpg,333,500,260,the woman is standing with her luggage 
COCO_train2014_000000000260.jpg,./coco-2014/train/data/COCO_train2014_000000000260.jpg,333,500,260,a woman wearing a yellow shirt standing next to luggage
COCO_train2014_000000000260.jpg,./coco-2014/train/data/COCO_train2014_000000000260.jpg,333,500,260,a female traveler leaning on a luggage cart
COCO_train2014_000000000263.jpg,./coco-2014/train/data/COCO_train2014_000000000263.jpg,640,591,263,a couple of elephants standing next to each other
COCO_train2014_000000000263.jpg,./coco-2014/train/data/COCO_train2014_000000000263.jpg,640,591,263,one adult and one small elephant in a dry lot
